270	19992
12201	5683
4884	20244
1058	19224
5490	9259
6463	8669
14521	13416
517	7341
15617	5923
8518	1044
998	4937
411	977
7582	7121
14207	1624
15532	19764
13717	8197
12004	12432
10119	18515
4207	15981
11782	16019
14165	5680
3887	10585
4430	5292
1521	3292
524	398
13882	12753
5688	6271
13405	8027
7927	3056
11303	12751
3919	16380
3219	4233
4747	3958
13367	11590
9103	7950
7318	15357
15170	19031
3469	3363
2840	609
12421	15920
14103	15327
10986	19585
1875	3641
10162	1541
10334	2739
7667	9500
8241	15176
3573	1339
15775	19263
15563	12149
11767	4911
12708	14285
9254	15181
15358	5113
13863	7216
1906	11240
10975	13063
10982	18551
12398	4229
4326	3342
11644	9718
903	5580
12773	11597
4504	17617
5562	2371
2292	6575
823	19837
15546	7177
13630	12510
10937	19769
13226	14687
12582	5740
2389	16991
2896	16058
4757	10452
14579	1457
13899	2604
5504	1842
14307	14838
585	15003
635	4812
730	10501
14143	9247
15170	16862
2712	6705
5847	8681
7490	12462
11344	7273
5551	4431
2385	15829
9667	9146
9331	3469
12775	1097
5727	19161
10499	1831
3342	2313
15639	15723
6184	18403
375	10028
11591	402
15816	19055
8990	4980
11955	19764
11397	12753
13310	8353
8500	10977
4917	1959
8738	1992
4431	9474
10534	2316
2210	12439
11737	16545
13173	10541
11772	8862
1359	12297
14306	14413
4896	10541
1095	14113
7091	15007
2868	12102
4479	16984
14145	13727
10175	5264
6812	4711
2694	3572
15900	18847
4321	19839
2047	1044
148	7186
13709	16616
10728	12828
14716	3958
4452	469
15447	15697
12478	15561
12740	1237
15104	496
5244	14136
3732	8344
8675	379
13709	17453
2909	17642
580	13998
15268	18507
13545	12297
15762	13021
2788	4004
3650	17709
752	8535
6761	15738
3726	8161
4350	2891
2325	1842
2868	6027
4224	19839
15377	7686
15362	3103
5052	19084
5059	15314
13239	14868
5149	10714
10334	20199
11485	4785
1075	7358
129	19182
2478	7024
14970	4967
7090	3541
2927	15818
2056	8010
13964	5051
14849	8353
5584	14991
2046	4937
12244	18787
15447	17146
5708	17878
4795	8535
11606	12751
11790	5691
2737	13021
14468	18931
5562	19691
1547	14550
14599	19495
5006	16380
7572	46
6447	19166
5545	8101
2018	15522
15121	6439
9812	9051
2222	19268
4670	10006
14994	16323
13559	8896
1075	10806
11187	3092
7056	16078
15616	19821
4271	2412
10930	4480
13724	9036
15335	3911
9524	3565
5464	11326
2223	19034
10240	8666
7458	12102
13709	11420
7161	12485
7176	431
8130	8665
3431	12751
10955	372
14418	17293
12075	9450
8897	11770
5902	6489
6250	15487
15358	10268
14602	10255
13700	9905
11522	16513
14544	6502
4139	16310
15166	16747
12915	18588
13173	14421
1060	2610
15423	10678
11456	8617
12137	7177
7065	8048
11159	16265
10814	13314
7927	11140
14974	3103
8675	10397
12277	16377
4524	4348
8817	12663
11968	2474
10958	10449
12019	14268
13993	17171
8032	13190
3370	1097
10072	19567
10728	791
2896	3885
7907	7121
509	5280
14834	5840
5490	14355
9706	12800
10948	18002
13873	6740
275	13379
2903	4980
13003	19258
10459	15738
6173	12648
1050	2611
6529	5292
13795	12025
15097	10526
13586	16243
14757	161
15166	14349
8669	4911
5403	13841
4135	3712
9794	14646
13025	14980
14211	16286
2749	8390
2300	15887
14830	5238
3151	17916
12097	13417
8922	10332
3342	14819
8210	16538
5785	18754
13416	1541
11695	170
8563	6722
9599	14687
14530	9297
4610	6204
8306	6989
12066	16323
3218	18605
6314	9880
562	8197
15397	6157
10902	19209
3864	10712
6361	9744
9337	4978
6837	3747
3872	16243
1022	17475
11045	19876
11680	7331
8745	12217
2043	17462
10667	14911
15381	17771
10411	2950
7839	19224
3630	360
11680	15253
10223	2522
1383	159
2061	18588
1567	5016
12233	19495
8679	219
2797	12432
3408	13502
1997	11709
13176	9051
7182	7689
12187	8862
14184	7229
386	4856
14544	6501
15617	1357
14209	3795
13858	9078
2503	11729
7061	3283
12941	6645
8966	18756
15362	459
11159	15654
10323	2032
9189	14507
5618	13502
6325	10626
3617	8588
6390	2646
478	5323
15479	19992
11793	7690
4452	18679
6706	9954
5677	2618
1149	8815
229	17916
8519	4759
14621	14829
1022	12931
15423	12969
14824	4463
9008	12188
118	2068
1244	10924
10269	12462
7745	17366
8609	18070
14282	257
7887	4253
9273	3121
3219	3774
544	6463
11922	19789
5791	7977
9673	17924
7834	5740
6831	20128
6350	16137
13774	8356
11749	14519
6184	12802
2223	2039
10814	8352
774	10855
4256	1791
3524	6576
4496	10297
8659	6608
15411	6891
3352	3702
2183	16746
11325	16204
6748	267
803	8866
12025	12751
7267	3440
9981	2412
8482	12015
6084	7788
1899	5385
195	6671
4278	13021
12201	829
10549	7121
2535	11109
3521	10661
2655	7384
13709	12066
1605	15887
4313	7490
6463	8780
15719	8140
11878	17461
14493	4595
7174	11652
7720	5030
4530	3032
10817	8500
10741	2032
3406	10818
1908	372
8294	16573
7066	14472
9009	18048
962	9297
7140	9997
5539	2652
11994	12514
2434	656
3967	17048
3332	20150
12059	8637
13043	9461
1630	3019
4339	5256
5552	18605
14614	14618
10285	5030
8707	10946
13228	9057
14253	13734
6349	7430
15438	5487
467	11098
7140	3882
4585	9111
13176	17872
7366	3742
7606	5745
10735	5314
12098	7709
10240	483
11591	20121
7365	10167
2583	3622
11198	2309
15782	14693
15775	19764
5607	977
7699	269
9463	3007
10328	3911
13931	11645
357	5520
1676	13021
8961	17825
840	13346
8824	13558
12071	9481
5742	8521
14913	12894
13243	14113
8010	18990
4104	15676
10422	7418
1388	218
2759	10983
7502	2688
6097	15357
3619	5840
15890	9181
9538	8804
6225	5314
3371	3104
10094	17340
11793	18399
12201	5254
13961	6575
1308	8741
7790	17607
4745	11240
8772	4400
11485	5691
10200	11976
3107	13835
7052	7808
11265	3778
13899	7267
5436	8521
2480	8538
3444	19195
11072	17233
14554	18819
5126	6890
3645	3901
8294	12134
1314	18605
10154	17340
8465	10297
9531	10449
5134	8544
10977	457
175	19988
11157	253
13207	5488
1872	4991
5411	5488
8636	17455
15091	16751
3827	12267
12388	7418
7140	12660
1987	18896
15154	15268
4928	14285
7677	14873
3827	2611
5149	9445
7667	10526
2225	4942
189	3884
411	5323
11563	12462
14691	8794
14786	8314
8961	14452
5733	6463
10273	4253
12109	5358
11623	161
840	7140
6373	16518
12501	9419
13524	19764
7706	1541
3219	5881
6184	10246
