1706	280
3851	544
2444	175
2363	544
2570	289
6381	91
5120	226
12825	140
10836	161
8634	491
2036	274
7978	88
14492	363
4925	397
9714	382
8208	222
15354	272
13409	10
1919	143
9084	13
5424	367
8634	221
5545	413
5630	432
15723	153
2330	440
8711	616
5630	25
14138	330
13992	132
14051	30
7589	486
12922	15
12082	132
11723	636
14492	128
4270	489
3496	203
14307	267
6707	140
3911	390
14492	196
11747	354
5092	278
1044	365
14388	161
1014	19
14574	97
7200	318
4318	432
12298	8
3961	445
13992	88
15686	309
7582	341
10315	285
2464	489
5120	445
6119	242
5804	168
919	193
15153	397
5120	378
11704	382
11244	169
6700	188
14854	236
3851	246
14886	607
3140	140
7218	209
7589	432
2665	250
2691	4
5197	349
9172	110
6679	349
12883	196
10898	89
8634	367
8447	318
2036	159
13992	266
15717	456
1564	486
5971	188
15171	325
6211	606
1564	367
2290	224
14307	266
8651	88
14343	440
15189	200
13843	306
8634	389
11648	10
13863	185
10473	188
4076	253
12298	590
9084	15
9169	169
9907	397
11265	456
7834	188
10373	368
8740	188
11830	258
8515	106
3880	592
558	27
11999	421
3558	631
9650	486
12164	247
6395	380
12149	363
11999	89
10930	445
12811	207
14375	138
10159	367
8634	182
10033	138
8634	408
12044	202
9795	113
3773	490
5630	413
4270	490
9129	150
5120	258
15354	364
6121	133
8492	250
5545	254
1984	444
13409	123
8480	432
8634	2
12372	283
2984	200
1561	238
9272	32
5771	247
12966	354
1564	140
6622	201
5089	543
2226	543
2407	188
8634	175
8634	373
9659	365
8137	188
875	488
13409	211
4270	27
9319	592
5781	532
1031	200
2844	374
2250	140
10033	456
6381	364
13949	250
3434	126
5392	402
14782	238
7575	377
8740	140
4920	364
8634	99
10898	421
15092	607
1854	222
3558	113
11648	632
8634	247
1400	285
4925	392
13424	363
6366	34
4920	335
12808	311
6522	412
2815	502
14299	272
2706	229
12808	308
10736	372
11199	138
14992	272
8441	113
11830	233
8634	106
12747	432
2649	333
14492	374
2250	397
8634	46
12353	188
1755	140
3880	193
588	222
9956	100
10930	622
10473	397
13992	192
9650	188
6836	622
4024	188
5466	544
8634	327
8634	344
2226	134
5558	356
1572	332
2036	489
8441	375
6921	444
6529	310
3516	242
7589	132
2713	236
11665	198
5181	148
9172	253
13316	375
10898	502
3452	436
12608	363
11999	489
8634	280
3979	432
14307	502
2291	531
10315	402
9458	6
12538	169
2984	88
7582	444
9418	269
3854	242
9458	13
1823	107
1044	274
5545	193
12082	145
5630	311
8634	205
11312	218
13103	197
11352	332
3310	203
9129	242
2698	225
9949	155
154	81
5545	424
9617	55
14938	145
12825	143
829	397
10930	138
7900	197
15775	34
4270	271
11199	397
2464	273
12044	161
9107	332
14343	364
11070	133
7863	440
9523	377
3773	145
13409	460
2448	233
2407	152
8634	240
10427	198
5545	457
9685	188
1159	488
6418	8
9907	143
5630	397
13987	28
8634	134
584	143
825	13
3228	606
1400	283
9714	214
5230	226
13953	6
12608	143
4653	168
14492	95
8634	187
7834	27
875	150
3604	311
6653	128
6653	445
2226	221
2226	365
12572	363
6211	188
4024	16
14375	69
2148	397
11244	335
11898	592
8639	372
285	209
6110	134
13992	214
509	66
5941	55
632	246
5733	488
15092	133
4024	344
9650	69
11747	247
10315	287
15906	140
6395	280
3140	445
14992	136
9073	309
5630	222
3348	23
1564	188
3097	266
2407	202
8284	356
96	143
5941	57
4566	105
4024	15
15536	28
9659	488
2226	55
6381	490
4639	190
2924	488
4088	332
12747	100
8634	316
4759	632
3824	188
4088	246
5545	363
12046	95
12747	424
8634	254
13987	488
2432	502
13409	210
6700	397
10898	132
9046	182
12436	368
12747	367
8651	421
4789	214
10363	250
8639	136
6921	121
2464	221
11657	278
10019	486
5230	413
4326	55
6121	190
5545	632
12794	632
9523	439
10685	110
2544	99
14375	161
2226	187
15775	46
9650	121
9659	491
9659	616
6362	264
10898	225
10221	225
14514	168
8987	136
7582	6
15874	106
12926	103
4076	327
6121	128
4759	138
8208	283
2291	252
12747	250
5781	350
6707	445
2741	321
1456	349
13918	57
4759	4
9073	308
829	445
10159	236
12108	140
2250	445
2036	488
4769	75
4639	187
9458	28
2464	214
14851	136
15171	590
9418	262
9795	445
5082	368
12747	190
7953	101
14305	344
11969	257
6419	317
3362	69
5630	121
5545	439
13035	242
7589	213
15189	421
8634	207
7582	118
3521	123
11723	327
5120	364
5630	274
8634	309
243	421
2363	155
11265	445
6653	143
4392	399
12747	267
13082	23
5819	488
12883	233
2363	273
9185	209
3521	143
4839	200
5947	140
2363	128
6211	335
4024	372
5545	448
8634	308
8480	382
5630	285
13953	2
4318	318
9714	213
6836	25
4639	532
12811	190
96	28
8492	81
6653	188
12922	4
2464	271
7834	69
13342	392
13762	257
1456	285
7582	150
1564	143
9073	28
2924	274
5594	267
2226	153
3717	390
5057	488
6645	445
8634	15
14514	250
1564	490
13987	274
7200	8
11023	252
15171	262
5434	344
9319	109
15536	100
3506	138
15092	188
8163	278
14343	274
14422	145
11265	150
10159	110
5819	254
6395	458
11747	306
9253	229
3452	159
5089	619
13409	88
12866	109
7582	54
8634	432
2544	445
13915	81
5630	75
558	254
14572	238
12724	257
6278	225
1031	197
6381	274
3773	622
8878	54
4973	269
13417	432
14492	448
10566	183
2898	397
12747	606
11199	143
5545	198
9046	250
4024	412
9164	55
7582	116
6093	332
3922	397
7834	8
10427	632
7589	121
9153	236
11898	185
2498	266
2924	25
154	397
5630	411
15253	242
9458	622
6395	590
10103	205
6395	622
5630	140
10315	109
8809	252
9319	55
11352	89
9418	205
4789	622
4196	622
3348	28
2976	28
5630	28
11244	168
12703	148
6121	341
675	246
4196	25
3824	138
10607	349
2815	113
11244	209
4270	491
2984	421
4920	272
14938	486
2363	354
12966	247
10315	336
14514	285
9129	502
9901	310
10442	205
6366	229
8922	310
2363	392
558	105
6366	140
4024	138
5089	335
14422	491
3521	188
7900	198
9907	188
13417	101
1454	350
9109	460
9107	590
8634	458
9121	138
2226	150
2323	393
13424	619
9650	349
6395	208
15171	93
14211	316
8163	54
12108	397
8634	140
10898	123
12808	309
125	227
2363	306
7582	592
6211	413
5630	308
15686	205
7189	57
15092	140
2924	138
7582	20
2407	397
14307	133
15156	311
2363	283
4839	198
4973	411
2464	274
3698	252
1823	161
8809	500
10315	445
1027	486
6278	264
3521	140
243	123
8232	424
558	486
7863	632
10612	607
2036	491
6779	126
13987	448
13082	188
6645	397
5545	46
14851	308
7834	118
6622	95
11352	370
6211	246
6395	32
9458	15
10373	367
5545	325
6381	365
9084	378
10429	432
584	188
15171	363
5733	271
11265	397
8634	444
3028	619
8651	269
12568	229
1919	138
14307	380
12883	205
10656	252
11265	188
7834	622
14207	321
3521	138
12353	445
7200	6
8711	436
6286	350
15874	325
10930	436
7047	432
14307	247
4196	213
8634	66
2898	143
5120	365
2691	632
2924	28
4920	365
6366	138
10427	287
14422	274
12825	444
4789	486
8634	32
4639	356
2857	54
5630	185
6782	606
9172	335
15153	257
825	6
9795	317
11999	272
15156	283
10019	200
14307	225
3851	350
675	197
1027	213
6381	89
10368	13
2290	445
6119	69
15189	344
10315	373
7200	607
12372	311
2706	367
2363	136
14307	252
3521	209
7582	207
11747	619
12883	143
4024	101
8922	163
14514	54
6836	89
1039	310
8634	448
4088	123
15153	207
5630	183
12747	242
4769	155
14816	378
5230	412
6278	267
3211	81
7052	128
3305	240
875	364
7582	75
584	445
12794	13
1798	289
14307	132
13987	107
9580	344
8163	287
8506	200
1845	69
1481	222
9319	458
3880	618
4270	272
7582	356
3854	240
7589	285
2407	308
4716	254
8740	445
4973	88
9185	543
14938	27
919	226
9807	128
12825	138
3310	402
3305	242
14622	271
4639	318
13992	226
5788	592
9121	99
5630	258
14307	121
8441	377
12811	380
14170	332
7582	374
11352	88
2226	274
2498	500
6395	128
3452	349
14992	89
5594	266
10898	389
8634	198
14938	25
7814	203
3880	163
2706	489
12724	317
5771	306
2291	368
14514	411
4920	168
11898	66
14574	99
10315	389
13762	10
11723	19
558	213
12298	16
12046	341
8634	203
7953	432
9458	8
6169	140
14622	89
9523	393
5616	264
883	183
11244	367
10368	10
9121	363
12811	271
5649	169
11244	392
5120	490
2544	229
11312	95
7589	25
5545	266
7834	439
9546	218
9458	10
5545	10
14051	436
8634	168
6516	209
4076	444
1481	332
9795	100
9714	622
10363	392
11352	269
1039	311
4941	397
12794	4
13953	4
14574	311
2813	150
5120	332
14514	531
2525	440
10736	140
10828	390
7582	187
2226	271
12565	105
9795	216
13949	618
13915	252
5816	218
7834	15
12050	247
13987	23
1159	145
11265	193
5816	207
2290	143
5120	372
6539	349
3310	317
7589	27
5230	150
12302	502
10564	107
13987	46
10837	205
1857	531
10952	327
14375	54
7834	6
2363	25
11658	183
9084	99
10607	138
7582	10
12353	217
6707	28
13762	632
12214	413
4088	218
14299	273
5771	619
6810	161
4566	421
13987	622
6810	235
9650	221
6125	136
10315	390
13409	16
7863	8
5947	138
